HGNC ID	RefSeqAcc	RefSeq	Canonical transcript	Approved symbol	NCBI gene ID	Ensembl gene ID
HGNC:19683	NM_175866	NP_787062	ENST00000489294	UHMK1	127933	ENSG00000152332
HGNC:20315	NM_031482	NP_113670	ENST00000282185	ATG10	83734	ENSG00000152348
HGNC:26658	NM_001099271	NP_001092741	ENST00000428202	POC5	134359	ENSG00000152359
HGNC:11251	NM_004598	NP_004589	ENST00000394945	SPOCK1	6695	ENSG00000152377
HGNC:33716	NM_205548	NP_991111	ENST00000282226	FAM151B	167555	ENSG00000152380
HGNC:30631	NM_053053	NP_444281	ENST00000367874	TADA1	117143	ENSG00000152382
HGNC:28916	NM_152405	NP_689618	ENST00000396137	JMY	133746	ENSG00000152409
HGNC:17512	NM_004272	NP_004263	ENST00000334082	HOMER1	9456	ENSG00000152413
HGNC:30487	NM_198542	NP_940944	ENST00000282292	ZNF773	374928	ENSG00000152439
HGNC:26765	NM_173632	NP_775903	ENST00000317178	ZNF776	284309	ENSG00000152443
HGNC:13049	NM_005773	NP_005764	ENST00000282308	ZNF256	10172	ENSG00000152454
HGNC:17287	NM_001193424	NP_001180353	ENST00000354919	SUV39H2	79723	ENSG00000152455
HGNC:17642	NM_001033855	NP_001029027	ENST00000378278	DCLRE1C	64421	ENSG00000152457
HGNC:30329	NM_183005	NP_892117	ENST00000378197	RPP38	10557	ENSG00000152464
HGNC:7858	NM_004808	NP_004799	ENST00000378165	NMT2	9397	ENSG00000152465
HGNC:25164	NM_138466	NP_612475	ENST00000597582	ZNF837	116412	ENSG00000152475
HGNC:20485	NM_182488	NP_872294	ENST00000282344	USP12	219333	ENSG00000152484
HGNC:18111	NM_178335	NP_848018	ENST00000392455	CCDC50	152137	ENSG00000152492
HGNC:1464	NM_001744	NP_001735	ENST00000282356	CAMK4	814	ENSG00000152495
HGNC:1108	NM_006887	NP_008818	ENST00000282388	ZFP36L2	678	ENSG00000152518
HGNC:29991	NM_175854	NP_787050	ENST00000380958	PAN3	255967	ENSG00000152520
HGNC:30506	NM_172069	NP_742066	ENST00000282406	PLEKHH2	130271	ENSG00000152527
HGNC:8877	NM_000289	NP_000280	ENST00000359794	PFKM	5213	ENSG00000152556
HGNC:30138	NM_052932	NP_443164	ENST00000398136	TMEM123	114908	ENSG00000152558
HGNC:4574	NM_000829	NP_000820	ENST00000282499	GRIA4	2893	ENSG00000152578
HGNC:26293	NM_024867	NP_079143	ENST00000356031	SPEF2	79925	ENSG00000152582
HGNC:2932	NM_004407	NP_004398	ENST00000339673	DMP1	1758	ENSG00000152592
HGNC:26404	NM_001085411	NP_001078880	ENST00000381937	NADK2	133686	ENSG00000152620
HGNC:4274	NM_000165	NP_000156	ENST00000282561	GJA1	2697	ENSG00000152661
HGNC:18576	NM_021147	NP_066970	ENST00000282572	CCNO	10309	ENSG00000152669
HGNC:18700	NM_024415	NP_077726	ENST00000505374	DDX4	54514	ENSG00000152670
HGNC:25357	NM_173535	NP_775806	ENST00000272367	CLEC4F	165530	ENSG00000152672
HGNC:19305	NM_017964	NP_060434	ENST00000282587	SLC30A6	55676	ENSG00000152683
HGNC:8829	NM_015946	NP_057030	ENST00000274311	PELO	53918	ENSG00000152684
HGNC:14545	NM_001139488	NP_001132960	ENST00000403687	RASGRP3	25780	ENSG00000152689
HGNC:10535	NM_016103	NP_057187	ENST00000402673	SAR1B	51128	ENSG00000152700
HGNC:20819	NM_178019	NP_821138	ENST00000282611	CATSPER3	347732	ENSG00000152705
HGNC:28899	NM_180989	NP_851320	ENST00000376958	GPR180	160897	ENSG00000152749
HGNC:26882	NM_152665	NP_689878	ENST00000282670	TCTEX1D1	200132	ENSG00000152760
HGNC:26252	NM_024763	NP_079039	ENST00000371026	WDR78	79819	ENSG00000152763
HGNC:28321	NM_144590	NP_653191	ENST00000371930	ANKRD22	118932	ENSG00000152766
HGNC:3591	NM_005766	NP_005757	ENST00000319562	FARP1	10160	ENSG00000152767
HGNC:13328	NM_012420	NP_036552	ENST00000371795	IFIT5	24138	ENSG00000152778
HGNC:23094	NM_213606	NP_998771	ENST00000371790	SLC16A12	387700	ENSG00000152779
HGNC:4901	NM_002729	NP_002720	ENST00000282728	HHEX	3087	ENSG00000152804
HGNC:4249	NM_004837	NP_004828	ENST00000282841	GGPS1	9453	ENSG00000152904
HGNC:26401	NM_001038603	NP_001033692	ENST00000325631	MARVELD2	153562	ENSG00000152939
HGNC:9807	NM_133338	NP_579916	ENST00000354868	RAD17	5884	ENSG00000152942
HGNC:11473	NM_004264	NP_004255	ENST00000282892	MED21	9412	ENSG00000152944
HGNC:9082	NM_182943	NP_891988	ENST00000282903	PLOD2	5352	ENSG00000152952
HGNC:14217	NM_018401	NP_060871	ENST00000282908	STK32B	55351	ENSG00000152953
HGNC:17881	NM_080723	NP_542454	ENST00000378491	NRSN1	140767	ENSG00000152954
HGNC:26460	NM_001099433	NP_001092903	ENST00000409021	JAKMIP1	152789	ENSG00000152969
HGNC:12872	NM_003412	NP_003403	ENST00000282928	ZIC1	7545	ENSG00000152977
HGNC:13839	NM_145290	NP_660333	ENST00000334304	ADGRA3	166647	ENSG00000152990
HGNC:26716	NM_173829	NP_776190	ENST00000513458	SREK1IP1	285672	ENSG00000153006
HGNC:18710	NM_018176	NP_060646	ENST00000382114	LGI2	55203	ENSG00000153012
HGNC:10664	NM_005869	NP_005860	ENST00000381070	CWC27	10283	ENSG00000153015
HGNC:11300	NM_003135	NP_003126	ENST00000505459	SRP19	6728	ENSG00000153037
HGNC:17268	NM_022909	NP_075060	ENST00000283006	CENPH	64946	ENSG00000153044
HGNC:1811	NM_004824	NP_004815	ENST00000397588	CDYL	9425	ENSG00000153046
HGNC:17150	NM_014316	NP_055131	ENST00000311052	CARHSP1	23589	ENSG00000153048
HGNC:26554	NM_144674	NP_653275	ENST00000283025	TEKT5	146279	ENSG00000153060
HGNC:18233	NM_017935	NP_060405	ENST00000322953	BANK1	55024	ENSG00000153064
HGNC:2662	NM_001343	NP_001334	ENST00000320816	DAB2	1601	ENSG00000153071
HGNC:994	NM_138621	NP_619527	ENST00000393256	BCL2L11	10018	ENSG00000153094
HGNC:19988	NM_022662	NP_073153	ENST00000341068	ANAPC1	64682	ENSG00000153107
HGNC:2060	NM_004362	NP_004353	ENST00000325617	CLGN	1047	ENSG00000153132
HGNC:11101	NM_003601	NP_003592	ENST00000283131	SMARCA5	8467	ENSG00000153147
HGNC:1073	NM_001718	NP_001709	ENST00000283147	BMP6	654	ENSG00000153162
HGNC:14271	NM_178169	NP_835463	ENST00000542104	RASSF3	283349	ENSG00000153179
HGNC:5048	NM_031844	NP_114032	ENST00000640218	HNRNPU	3192	ENSG00000153187
HGNC:9848	NM_006267	NP_006258	ENST00000283195	RANBP2	5903	ENSG00000153201
HGNC:7027	NM_006343	NP_006334	ENST00000295408	MERTK	10461	ENSG00000153208
HGNC:25913	NM_032824	NP_116213	ENST00000283206	TMEM87B	84910	ENSG00000153214
HGNC:9680	NM_002849	NP_002840	ENST00000283228	PTPRR	5801	ENSG00000153233
HGNC:7981	NM_006186	NP_006177	ENST00000339562	NR4A2	4929	ENSG00000153234
HGNC:25191	NM_138803	NP_620158	ENST00000283233	CCDC148	130940	ENSG00000153237
HGNC:9042	NM_007366	NP_031392	ENST00000283243	PLA2R1	22925	ENSG00000153246
HGNC:9907	NM_016836	NP_058520	ENST00000348849	RBMS1	5937	ENSG00000153250
HGNC:10590	NM_006922	NP_008853	ENST00000283254	SCN3A	6328	ENSG00000153253
HGNC:13506	NM_018008	NP_060478	ENST00000283268	FEZF2	55079	ENSG00000153266
HGNC:16892	NM_005816	NP_005807	ENST00000352690	CD96	10225	ENSG00000153283
HGNC:21065	NM_004277	NP_004268	ENST00000371347	SLC25A27	9481	ENSG00000153291
HGNC:18990	NM_153840	NP_722582	ENST00000371253	ADGRF1	266977	ENSG00000153292
HGNC:2720	NM_018482	NP_060952	ENST00000518721	ASAP1	50807	ENSG00000153317
HGNC:25718	NM_024830	NP_079106	ENST00000283415	LPCAT1	79888	ENSG00000153395
HGNC:29576	NM_145253	NP_660296	ENST00000283474	UBALD1	124402	ENSG00000153443
HGNC:20370	NM_152324	NP_689537	ENST00000283547	TEX29	121793	ENSG00000153495
HGNC:19178	NM_138410	NP_612419	ENST00000334983	CMTM7	112616	ENSG00000153551
HGNC:13598	NM_012157	NP_036289	ENST00000484457	FBXL2	25827	ENSG00000153558
HGNC:12507	NM_014517	NP_055332	ENST00000283629	UBP1	7342	ENSG00000153560
HGNC:25850	NM_022780	NP_073617	ENST00000283632	RMND5A	64795	ENSG00000153561
HGNC:10297	NM_144563	NP_653164	ENST00000283646	RPIA	22934	ENSG00000153574
HGNC:31452	NM_203403	NP_981948	ENST00000319264	LURAP1L	286343	ENSG00000153714
HGNC:23034	NM_173515	NP_775786	ENST00000607772	CNKSR3	154043	ENSG00000153721
HGNC:4650	NM_005513	NP_005504	ENST00000283875	GTF2E1	2960	ENSG00000153767
HGNC:1873	NM_006324	NP_006315	ENST00000283882	CFDP1	10428	ENSG00000153774
HGNC:21722	NM_138811	NP_620166	ENST00000283905	C7orf31	136895	ENSG00000153790
HGNC:28917	NM_175061	NP_778231	ENST00000283928	JAZF1	221895	ENSG00000153814
HGNC:30619	NM_001142644	NP_001136116	ENST00000392056	SPHKAP	80309	ENSG00000153820
HGNC:27020	NM_174899	NP_777559	ENST00000283946	FBXO36	130888	ENSG00000153832
HGNC:1837	NM_001806	NP_001797	ENST00000284000	CEBPG	1054	ENSG00000153879
HGNC:26408	NM_001007248	NP_001007249	ENST00000329285	ZNF599	148103	ENSG00000153896
HGNC:13357	NM_153259	NP_694991	ENST00000370608	MCOLN2	255231	ENSG00000153898
HGNC:18712	NM_139284	NP_644813	ENST00000310123	LGI4	163175	ENSG00000153902
HGNC:2715	NM_012137	NP_036269	ENST00000284031	DDAH1	23576	ENSG00000153904
HGNC:17882	NM_001077199	NP_001070667	ENST00000334121	SREK1	140890	ENSG00000153914
HGNC:2852	NM_003647	NP_003638	ENST00000284061	DGKE	8526	ENSG00000153933
HGNC:5193	NM_012262	NP_036394	ENST00000370550	HS2ST1	9653	ENSG00000153936
HGNC:18585	NM_138962	NP_620412	ENST00000284073	MSI2	124540	ENSG00000153944
HGNC:1399	NM_000722	NP_000713	ENST00000356860	CACNA2D1	781	ENSG00000153956
HGNC:21224	NM_145062	NP_659499	ENST00000368576	ZUP1	221302	ENSG00000153975
HGNC:5196	NM_006042	NP_006033	ENST00000284110	HS3ST3A1	9955	ENSG00000153976
HGNC:20883	NM_182569	NP_872375	ENST00000284116	GDPD1	284161	ENSG00000153982
HGNC:21042	NM_138459	NP_612468	ENST00000368494	NUS1	116150	ENSG00000153989
HGNC:9313	NM_006246	NP_006237	ENST00000337537	PPP2R5E	5529	ENSG00000154001
HGNC:365	NM_174858	NP_777283	ENST00000354567	AK5	26289	ENSG00000154027
HGNC:20387	NM_018439	NP_060909	ENST00000284202	IMPACT	55364	ENSG00000154059
HGNC:27110	NM_173505	NP_775776	ENST00000592179	ANKRD29	147463	ENSG00000154065
HGNC:20957	NM_145267	NP_660310	ENST00000370474	SDHAF4	135154	ENSG00000154079
HGNC:30539	NM_178452	NP_848547	ENST00000378553	DNAAF1	123872	ENSG00000154099
HGNC:23362	NM_206967	NP_996850	ENST00000284245	C16orf74	404550	ENSG00000154102
HGNC:14203	NM_020655	NP_065706	ENST00000284262	JPH3	57338	ENSG00000154118
HGNC:15492	NM_054027	NP_473368	ENST00000284268	ANKH	56172	ENSG00000154122
HGNC:25118	NM_138348	NP_612357	ENST00000284274	OTULIN	90268	ENSG00000154124
HGNC:29884	NM_032873	NP_116262	ENST00000284273	UBASH3B	84959	ENSG00000154127
HGNC:17985	NM_019055	NP_061928	ENST00000306534	ROBO4	54538	ENSG00000154133
HGNC:13433	NM_022370	NP_071765	ENST00000397801	ROBO3	64221	ENSG00000154134
HGNC:20573	NM_052959	NP_443191	ENST00000284288	PANX3	116337	ENSG00000154143
HGNC:29551	NM_032811	NP_116200	ENST00000441174	TBRG1	84897	ENSG00000154144
HGNC:8000	NM_006176	NP_006167	ENST00000284292	NRGN	4900	ENSG00000154146
HGNC:11985	NM_014820	NP_055635	ENST00000284320	TOMM70	9868	ENSG00000154174
HGNC:484	NM_001146	NP_001137	ENST00000517746	ANGPT1	284	ENSG00000154188
HGNC:21045	NM_012417	NP_036549	ENST00000581322	PITPNC1	26207	ENSG00000154217
HGNC:9393	NM_002737	NP_002728	ENST00000413366	PRKCA	5578	ENSG00000154229
HGNC:18608	NM_024652	NP_078928	ENST00000388948	LRRK1	79705	ENSG00000154237
HGNC:28514	NM_001199165	NP_001186094	ENST00000535342	CEP112	201134	ENSG00000154240
HGNC:39	NM_080283	NP_525022	ENST00000340001	ABCA9	10350	ENSG00000154258
HGNC:36	NM_080284	NP_525023	ENST00000284425	ABCA6	23460	ENSG00000154262
HGNC:35	NM_172232	NP_758424	ENST00000392676	ABCA5	23461	ENSG00000154265
HGNC:3358	NM_005021	NP_005012	ENST00000357639	ENPP3	5169	ENSG00000154269
HGNC:25618	NM_001104629	NP_001098099	ENST00000381980	C4orf19	55286	ENSG00000154274
HGNC:12513	NM_004181	NP_004172	ENST00000284440	UCHL1	7345	ENSG00000154277
HGNC:24008	NM_198551	NP_940953	ENST00000344922	MIA3	375056	ENSG00000154305
HGNC:30765	NM_015028	NP_055843	ENST00000436636	TNIK	23043	ENSG00000154310
HGNC:15549	NM_053279	NP_444509	ENST00000284486	FAM167A	83648	ENSG00000154319
HGNC:18956	NM_145043	NP_659480	ENST00000284503	NEIL2	252969	ENSG00000154328
HGNC:8908	NM_021965	NP_068800	ENST00000396396	PGM5	5239	ENSG00000154330
HGNC:26302	NM_152271	NP_689484	ENST00000398246	LONRF1	91694	ENSG00000154359
HGNC:16281	NM_145214	NP_660215	ENST00000284551	TRIM11	81559	ENSG00000154370
HGNC:29578	NM_145257	NP_660300	ENST00000284617	CCSAP	126731	ENSG00000154429
HGNC:17650	NM_020870	NP_065921	ENST00000284637	SH3RF1	57630	ENSG00000154447
HGNC:1151	NM_004725	NP_004716	ENST00000368865	BUB3	9184	ENSG00000154473
HGNC:25064	NM_001085447	NP_001078916	ENST00000447353	CCDC173	129881	ENSG00000154479
HGNC:14357	NM_147191	NP_671724	ENST00000368808	MMP21	118856	ENSG00000154485
HGNC:32213	NM_001006605	NP_001006606	ENST00000370310	DIPK1A	388650	ENSG00000154511
HGNC:21220	NM_080743	NP_542781	ENST00000452027	SRSF12	135295	ENSG00000154548
HGNC:17156	NM_015364	NP_056179	ENST00000284818	LY96	23643	ENSG00000154589
HGNC:11882	NM_004202	NP_004193	ENST00000284856	TMSB4Y	9087	ENSG00000154620
HGNC:2559	NM_001338	NP_001329	ENST00000284878	CXADR	1525	ENSG00000154639
HGNC:16459	NM_001100420	NP_001093890	ENST00000284881	C21orf91	54149	ENSG00000154642
HGNC:17807	NM_024944	NP_079220	ENST00000299295	CHODL	140578	ENSG00000154645
HGNC:7657	NM_004540	NP_004531	ENST00000400546	NCAM2	4685	ENSG00000154654
HGNC:8776	NM_001191057	NP_001177986	ENST00000396191	PDE1C	5137	ENSG00000154678
HGNC:14686	NM_021219	NP_067042	ENST00000480456	JAM2	58494	ENSG00000154721
HGNC:217	NM_006988	NP_008919	ENST00000284984	ADAMTS1	9510	ENSG00000154734
HGNC:221	NM_007038	NP_008969	ENST00000284987	ADAMTS5	11096	ENSG00000154736
HGNC:28422	NM_025265	NP_079541	ENST00000284995	TSEN2	80746	ENSG00000154743
HGNC:26481	NM_144682	NP_653283	ENST00000285013	SLFN13	146857	ENSG00000154760
HGNC:12786	NM_004625	NP_004616	ENST00000285018	WNT7A	7476	ENSG00000154764
HGNC:28033	NM_016474	NP_057558	ENST00000383794	CCDC174	51244	ENSG00000154781
HGNC:19117	NM_152536	NP_689749	ENST00000285046	FGD5	152273	ENSG00000154783
HGNC:27310	NM_144997	NP_659434	ENST00000285071	FLCN	201163	ENSG00000154803
HGNC:27717	NM_206831	NP_996662	ENST00000488423	DPH3	285381	ENSG00000154813
HGNC:25128	NM_138381	NP_612390	ENST00000285083	OXNAD1	92106	ENSG00000154814
HGNC:9064	NM_001144382	NP_001137854	ENST00000615277	PLCL2	23228	ENSG00000154822
HGNC:28109	NM_145060	NP_659497	ENST00000285116	SKA1	220134	ENSG00000154839
HGNC:15718	NM_153000	NP_694545	ENST00000355285	APCDD1	147495	ENSG00000154856
HGNC:15988	NM_023075	NP_075563	ENST00000588072	MPPE1	65258	ENSG00000154889
HGNC:20072	NM_153210	NP_694942	ENST00000285199	USP43	124739	ENSG00000154914
HGNC:14902	NM_016577	NP_057661	ENST00000285208	RAB6B	51560	ENSG00000154917
HGNC:3392	NM_004441	NP_004432	ENST00000398015	EPHB1	2047	ENSG00000154928
HGNC:16091	NM_032501	NP_115890	ENST00000323482	ACSS1	84532	ENSG00000154930
HGNC:28233	NM_052855	NP_443087	ENST00000285243	ANKRD40	91369	ENSG00000154945
HGNC:12969	NM_001303281	NP_001290210	ENST00000580306	ZNF18	7566	ENSG00000154957
HGNC:34518	NM_030796	NP_110423	ENST00000285279	VOPP1	81552	ENSG00000154978
HGNC:24009	NM_198450	NP_940852	ENST00000373173	APOOL	139322	ENSG00000155008
HGNC:2892	NM_014421	NP_055236	ENST00000285311	DKK2	27123	ENSG00000155011
HGNC:20582	NM_183075	NP_898898	ENST00000332884	CYP2U1	113612	ENSG00000155016
HGNC:21874	NM_024963	NP_079239	ENST00000382368	FBXL18	80028	ENSG00000155034
HGNC:8113	NM_024410	NP_077721	ENST00000285402	ODF1	4956	ENSG00000155087
HGNC:11810	NM_005655	NP_005646	ENST00000285407	KLF10	7071	ENSG00000155090
HGNC:9677	NM_002847	NP_002838	ENST00000389418	PTPRN2	5799	ENSG00000155093
HGNC:16432	NM_148174	NP_680479	ENST00000337198	AZIN1	51582	ENSG00000155096
HGNC:856	NM_001695	NP_001686	ENST00000518738	ATP6V1C1	528	ENSG00000155097
HGNC:25452	NM_018710	NP_061180	ENST00000285419	PIP4P2	55529	ENSG00000155099
HGNC:24281	NM_016023	NP_057107	ENST00000404789	OTUD6B	51633	ENSG00000155100
HGNC:19338	NM_015076	NP_055891	ENST00000368911	CDK19	23097	ENSG00000155111
HGNC:20872	NM_138408	NP_612417	ENST00000329970	GTF3C6	112495	ENSG00000155115
HGNC:20886	NM_018361	NP_060831	ENST00000285518	AGPAT5	55326	ENSG00000155189
HGNC:13824	NM_022362	NP_071757	ENST00000438925	MMS19	64210	ENSG00000155229
HGNC:28674	NM_031484	NP_113672	ENST00000285605	MARVELD1	83742	ENSG00000155254
HGNC:26653	NM_152544	NP_689757	ENST00000389737	TRMT44	152992	ENSG00000155275
HGNC:23472	NM_031212	NP_112489	ENST00000370495	SLC25A28	81894	ENSG00000155287
HGNC:11375	NM_006948	NP_008879	ENST00000285667	HSPA13	6782	ENSG00000155304
HGNC:24911	NM_023927	NP_076416	ENST00000285689	GRAMD2B	65983	ENSG00000155324
HGNC:25954	NM_001300816	NP_001287745	ENST00000509437	ZCCHC10	54819	ENSG00000155329
HGNC:33754	NM_001001436	NP_001001436	ENST00000285697	C16orf87	388272	ENSG00000155330
HGNC:26087	NM_182922	NP_891552	ENST00000299192	HEATR3	55027	ENSG00000155393
HGNC:17838	NM_032390	NP_115766	ENST00000285814	NIFK	84365	ENSG00000155438
HGNC:8526	NM_005015	NP_005006	ENST00000612549	OXA1L	5018	ENSG00000155463
HGNC:4571	NM_000827	NP_000818	ENST00000285900	GRIA1	2890	ENSG00000155511
HGNC:28508	NM_153706	NP_714917	ENST00000285947	SETD9	133383	ENSG00000155542
HGNC:18658	NM_015135	NP_055950	ENST00000285968	NUP205	23165	ENSG00000155561
HGNC:25677	NM_001012981	NP_001012999	ENST00000328086	ZKSCAN2	342357	ENSG00000155592
HGNC:28784	NM_182505	NP_872311	ENST00000334731	C9orf85	138241	ENSG00000155621
HGNC:30034	NM_152309	NP_689522	ENST00000339364	PIK3AP1	118788	ENSG00000155629
HGNC:24468	NM_152945	NP_694453	ENST00000286070	RBM45	129831	ENSG00000155636
HGNC:12403	NM_001267550	NP_001254479	ENST00000589042	TTN	7273	ENSG00000155657
HGNC:30167	NM_004911	NP_004902	ENST00000652332	PDIA4	9601	ENSG00000155660
HGNC:26446	NM_152387	NP_689600	ENST00000359878	KCTD18	130535	ENSG00000155729
HGNC:14438	NM_001168221	NP_001161693	ENST00000439140	C2CD6	151254	ENSG00000155754
HGNC:14432	NM_001044385	NP_001037850	ENST00000409883	TMEM237	65062	ENSG00000155755
HGNC:26620	NM_206996	NP_996879	ENST00000336338	SPAG17	200162	ENSG00000155761
HGNC:22953	NM_022783	NP_073620	ENST00000286234	DEPTOR	64798	ENSG00000155792
HGNC:14074	NM_020066	NP_064450	ENST00000319653	FMN2	56776	ENSG00000155816
HGNC:10062	NM_019592	NP_062538	ENST00000389120	RNF20	56254	ENSG00000155827
HGNC:30022	NM_133263	NP_573570	ENST00000309241	PPARGC1B	133522	ENSG00000155846
HGNC:30860	NM_173491	NP_775762	ENST00000286307	LSM11	134353	ENSG00000155858
HGNC:2378	NM_004270	NP_004261	ENST00000286317	MED7	9443	ENSG00000155868
HGNC:16963	NM_006570	NP_006561	ENST00000380527	RRAGA	10670	ENSG00000155876
HGNC:26303	NM_001037172	NP_001032249	ENST00000286353	PXYLP1	92370	ENSG00000155893
HGNC:239	NM_001115	NP_001106	ENST00000286355	ADCY8	114	ENSG00000155897
HGNC:21176	NM_017909	NP_060379	ENST00000444024	RMND1	55005	ENSG00000155906
HGNC:16798	NM_130900	NP_570970	ENST00000367341	RAET1L	154064	ENSG00000155918
HGNC:10902	NM_001045556	NP_001039021	ENST00000338087	SLA	6503	ENSG00000155926
HGNC:12662	NM_003372	NP_003363	ENST00000286428	VBP1	7411	ENSG00000155959
HGNC:16499	NM_171998	NP_741995	ENST00000369454	RAB39B	116442	ENSG00000155961
HGNC:2063	NM_001289	NP_001280	ENST00000369449	CLIC2	1193	ENSG00000155962
HGNC:3776	NM_002025	NP_002016	ENST00000370460	AFF2	2334	ENSG00000155966
HGNC:27820	NM_181723	NP_859074	ENST00000318063	MICU3	286097	ENSG00000155970
HGNC:24928	NM_152415	NP_689628	ENST00000324849	VPS37A	137492	ENSG00000155975
HGNC:6323	NM_004984	NP_004975	ENST00000455537	KIF5A	3798	ENSG00000155980
HGNC:7646	NM_000015	NP_000006	ENST00000286479	NAT2	10	ENSG00000156006
HGNC:19093	NM_015310	NP_056125	ENST00000327040	PSD3	23362	ENSG00000156011
HGNC:23435	NM_152420	NP_689633	ENST00000376834	CARNMT1	138199	ENSG00000156017
HGNC:4382	NM_004297	NP_004288	ENST00000341700	GNA14	9630	ENSG00000156049
HGNC:19854	NM_152445	NP_689658	ENST00000286544	FAM161B	145483	ENSG00000156050
HGNC:4390	NM_002072	NP_002063	ENST00000286548	GNAQ	2776	ENSG00000156052
HGNC:18081	NM_007191	NP_009122	ENST00000286574	WIF1	11197	ENSG00000156076
HGNC:12553	NM_021139	NP_066962	ENST00000305107	UGT2B4	7363	ENSG00000156096
HGNC:7162	NM_005941	NP_005932	ENST00000286614	MMP16	4325	ENSG00000156103
HGNC:257	NM_006721	NP_006712	ENST00000539909	ADK	132	ENSG00000156110
HGNC:6284	NM_001161352	NP_001154824	ENST00000286628	KCNMA1	3778	ENSG00000156113
HGNC:2704	NM_000788	NP_000779	ENST00000286648	DCK	1633	ENSG00000156136
HGNC:219	NM_014243	NP_055058	ENST00000286657	ADAMTS3	9508	ENSG00000156140
HGNC:449	NM_006492	NP_006483	ENST00000647563	ALX3	257	ENSG00000156150
HGNC:27829	NM_181787	NP_861452	ENST00000414645	DPY19L4	286148	ENSG00000156162
HGNC:28625	NM_152416	NP_689629	ENST00000396124	NDUFAF6	137682	ENSG00000156170
HGNC:27232	NM_177965	NP_808880	ENST00000286688	C8orf37	157657	ENSG00000156172
HGNC:26782	NM_173528	NP_775799	ENST00000286732	CFAP161	161502	ENSG00000156206
HGNC:14633	NM_207517	NP_997400	ENST00000286744	ADAMTSL3	57188	ENSG00000156218
HGNC:11001	NM_004213	NP_004204	ENST00000394573	SLC28A1	9154	ENSG00000156222
HGNC:30493	NM_001080435	NP_001073904	ENST00000286760	WHAMM	123720	ENSG00000156232
HGNC:16021	NM_013240	NP_037372	ENST00000303775	N6AMT1	29104	ENSG00000156239
HGNC:1302	NM_016940	NP_058636	ENST00000493196	RWDD2B	10069	ENSG00000156253
HGNC:12614	NM_006447	NP_006438	ENST00000399976	USP16	10600	ENSG00000156256
HGNC:1623	NM_006585	NP_006576	ENST00000286788	CCT8	10694	ENSG00000156261
HGNC:28125	NM_032693	NP_116082	ENST00000286794	NAA11	84779	ENSG00000156269
HGNC:935	NM_001186	NP_001177	ENST00000286800	BACH1	571	ENSG00000156273
HGNC:19304	NM_020706	NP_065757	ENST00000286835	SCAF4	57466	ENSG00000156304
HGNC:21156	NM_001011663	NP_001011663	ENST00000369847	PCGF6	84108	ENSG00000156374
HGNC:20096	NM_152326	NP_689539	ENST00000286918	ANKRD9	122416	ENSG00000156381
HGNC:16086	NM_178858	NP_849189	ENST00000369893	SFXN2	118980	ENSG00000156398
HGNC:20122	NM_153046	NP_694591	ENST00000409874	TDRD9	122402	ENSG00000156414
HGNC:3674	NM_003862	NP_003853	ENST00000274625	FGF18	8817	ENSG00000156427
HGNC:26299	NM_152550	NP_689763	ENST00000359120	SH3RF2	153769	ENSG00000156463
HGNC:4221	NM_001001557	NP_001001557	ENST00000287020	GDF6	392255	ENSG00000156466
HGNC:24258	NM_015942	NP_057026	ENST00000287025	MTERF3	51001	ENSG00000156469
HGNC:9587	NM_014754	NP_055569	ENST00000517309	PTDSS1	9791	ENSG00000156471
HGNC:10333	NM_000989	NP_000980	ENST00000287038	RPL30	6156	ENSG00000156482
HGNC:6301	NM_020697	NP_065748	ENST00000287042	KCNS2	3788	ENSG00000156486
HGNC:11471	NM_003171	NP_003162	ENST00000359655	SUPV3L1	6832	ENSG00000156502
HGNC:3189	NM_001402	NP_001393	ENST00000309268	EEF1A1	1915	ENSG00000156508
